inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks
INSP00997,2025-06-14,SCH0599,1,1,1,1,0,WRIDDHISH JAGGI,TOILETS LOCKED
INSP01680,2025-07-06,SCH0107,1,1,1,0,0,MOHINI CHOUDHURY,GOOD CONDITION
INSP00154,2025-01-06,SCH0260,,0,1,0,0,LADLI DORA,TOILETS LOCKED
INSP02925,2025-06-04,SCH0296,0,1,,1,0,AARAV CHAD,GOOD CONDITION
INSP00581,2025-10-31,SCH0326,0,1,1,1,1,PATRICK RAMAKRISHNAN,TOILETS LOCKED
INSP01471,2025-04-13,SCH0539,1,1,1,1,1,DAYAMAI SWAMY,GOOD CONDITION
INSP00704,2025-08-29,SCH0056,0,1,1,0,0,AKSHAY CHOUDHRY,NEEDS REPAIR
INSP01213,2025-07-13,SCH0464,1,1,1,,1,JHALAK CHAWLA,NEEDS REPAIR
INSP00897,2026-01-27,SCH0202,1,1,1,1,0,,NO REMARKS
INSP00488,2025-07-28,SCH0254,1,1,1,0,1,,TOILETS LOCKED
INSP00560,2025-04-05,SCH0005,0,1,1,1,0,ATHARV KRISH,TOILETS LOCKED
INSP01142,2025-01-08,SCH0523,1,1,1,1,1,SAMESH KORPAL,GOOD CONDITION
INSP01120,2025-11-30,SCH0371,1,1,1,0,0,EESHA SARKAR,NEEDS REPAIR
INSP00513,2025-05-30,SCH0317,1,1,1,0,,FAQID MITTAL,NO REMARKS
INSP00634,2025-05-23,SCH0551,1,,1,0,,RUSHIL DATTA,TOILETS LOCKED
INSP02717,2025-05-11,SCH0132,1,0,1,0,1,JAGRATI SARNA,AVERAGE
INSP01665,2025-12-05,SCH0010,1,1,1,1,1,OWEN LALL,NEEDS REPAIR
INSP01013,2025-09-15,SCH0091,,1,1,0,0,CHAKRIKA GOLE,GOOD CONDITION
INSP01932,2025-11-23,SCH0076,1,1,1,1,1,AMRUTA SANKAR,AVERAGE
INSP01151,2026-01-17,SCH0539,1,1,1,1,,ZANSI SARIN,TOILETS LOCKED
INSP02948,2025-03-09,SCH0021,0,1,1,0,,ISAIAH BAVA,TOILETS LOCKED
INSP00117,2026-02-19,SCH0532,0,1,,0,0,VRITTI BAHRI,NEEDS REPAIR
INSP00741,2025-06-29,SCH0568,1,1,1,0,1,ZINAL MAJUMDAR,TOILETS LOCKED
INSP02904,2025-04-21,SCH0451,1,1,1,0,1,CALEB SHA,TOILETS LOCKED
INSP01975,2025-10-01,SCH0497,1,1,1,0,0,ADVIK DE,AVERAGE
INSP01082,2025-11-27,SCH0108,1,1,0,1,1,GEORGE BANDI,NEEDS REPAIR
INSP01811,2026-01-30,SCH0260,0,1,0,0,1,ELIJAH KAPOOR,NO REMARKS
INSP00831,2025-06-23,SCH0206,,1,1,1,0,ZAID GOUR,NO REMARKS
INSP00120,2025-06-23,SCH0416,1,1,,0,1,TRIVENI KARA,GOOD CONDITION
INSP00657,2026-02-21,SCH0022,1,0,1,1,1,PARTH DEWAN,AVERAGE
INSP02873,2026-01-12,SCH0360,1,1,1,0,0,ANAY BOASE,GOOD CONDITION
INSP02830,2026-07-02,SCH0494,0,0,1,0,1,VIDHI MADAN,AVERAGE
INSP02333,2026-01-25,SCH0590,1,1,,0,1,YUVRAJ BUTALA,NO REMARKS
INSP00636,2026-01-20,SCH0086,1,,1,,0,ADWETA JAGGI,GOOD CONDITION
INSP00370,2025-09-18,SCH0403,0,0,1,0,1,VASATIKA RANA,AVERAGE
INSP00269,2025-08-23,SCH0481,1,1,1,1,0,ZASHIL ROUT,TOILETS LOCKED
INSP02704,2025-04-06,SCH0466,1,1,1,1,,MANTHAN PERI,NO REMARKS
INSP00047,2025-10-07,SCH0354,0,1,1,0,0,VRITTI MORE,GOOD CONDITION
INSP00992,2025-07-18,SCH0593,1,0,1,1,1,VASANA SHANKER,NO REMARKS
INSP00877,2025-04-05,SCH0114,1,,1,0,0,NIRJA MUTTI,TOILETS LOCKED
INSP00774,2025-10-05,SCH0077,1,,1,0,1,CHAAYA BOSE,NEEDS REPAIR
INSP01220,2026-03-15,SCH0068,1,1,1,0,1,FIYAZ BRAR,AVERAGE
INSP01127,2026-01-26,SCH0283,0,0,1,0,1,,GOOD CONDITION
INSP00005,2025-06-17,SCH0123,1,1,1,,0,DARPAN DANI,AVERAGE
INSP01596,2026-01-28,SCH0199,1,1,,1,0,TANMAYI TOOR,NEEDS REPAIR
INSP02312,2025-07-31,SCH0431,1,1,1,0,1,TANVI DASS,NO REMARKS
INSP00901,2025-10-12,SCH0096,1,1,0,1,1,NEEL ROY,NO REMARKS
INSP02492,2025-07-06,SCH0495,0,1,0,0,0,QUINCY GOEL,AVERAGE
INSP01078,2025-12-10,SCH0135,1,1,,0,1,,AVERAGE
INSP00838,2025-03-11,SCH0233,0,1,0,1,0,EESHA BOASE,AVERAGE
INSP00682,2025-06-22,SCH0445,1,1,1,0,1,SAMUEL BASSI,NEEDS REPAIR
INSP01716,2025-04-24,SCH0429,1,1,1,1,1,URISHILLA CHANDRAN,AVERAGE
INSP02353,2025-10-05,SCH0329,1,1,1,1,0,AMRITA WALLA,AVERAGE
INSP02618,2025-12-14,SCH0063,0,1,0,1,1,VEDANT SANDHU,GOOD CONDITION
INSP02362,2025-08-11,SCH0366,1,1,1,1,0,HARSHIL TELLA,AVERAGE
INSP02198,2026-01-22,SCH0586,1,1,1,0,0,TARAK PALLA,NO REMARKS
INSP01149,2025-10-16,SCH0501,,1,1,1,1,YACHANA NAGY,GOOD CONDITION
INSP00575,2025-03-08,SCH0077,1,1,0,,1,TANAY MISRA,NO REMARKS
INSP00051,2025-11-01,SCH0243,1,1,1,1,0,NOAH BEHL,AVERAGE
INSP00854,2026-01-12,SCH0525,1,1,1,1,0,VARENYA RAGHAVAN,AVERAGE
INSP01983,2025-10-15,SCH0101,0,,1,1,1,GANGA BOASE,NEEDS REPAIR
INSP01824,2025-03-05,SCH0203,1,1,1,1,0,VIVAAN RAGHAVAN,NEEDS REPAIR
INSP00834,2026-02-23,SCH0566,0,1,1,0,1,,NEEDS REPAIR
INSP01116,2025-09-27,SCH0090,1,1,1,1,0,ADVIKA MITRA,NO REMARKS
INSP01167,2025-10-08,SCH0305,1,1,,1,0,NEHA SINGHAL,GOOD CONDITION
INSP02519,2025-03-04,SCH0379,1,1,1,1,1,,AVERAGE
INSP01907,2025-09-17,SCH0131,1,,1,0,0,ALKA NATT,NEEDS REPAIR
INSP00972,2025-09-29,SCH0581,,1,1,1,1,YASHICA CHAR,TOILETS LOCKED
INSP02702,2025-11-07,SCH0024,1,1,1,1,1,OWEN KORPAL,NEEDS REPAIR
INSP00400,2025-05-15,SCH0141,1,1,1,0,,SAUMYA SANGHA,AVERAGE
INSP02560,2025-08-24,SCH0570,0,1,1,1,0,,NEEDS REPAIR
INSP02369,2025-10-14,SCH0401,1,1,1,,1,ZAID MANN,TOILETS LOCKED
INSP00020,2025-05-04,SCH0025,1,1,0,1,1,KASHVI SATHE,NO REMARKS
INSP00685,2026-07-03,SCH0389,1,0,1,1,0,SHRAVYA SAMI,GOOD CONDITION
INSP00036,2025-12-24,SCH0125,0,1,1,1,1,DEV DESHMUKH,GOOD CONDITION
INSP02972,2025-11-22,SCH0321,,1,1,,,,NO REMARKS
INSP00525,2025-02-06,SCH0203,1,1,1,0,0,CHATURA SUR,NEEDS REPAIR
INSP02456,2026-03-14,SCH0051,1,1,1,1,1,NICHOLAS SACHAR,NO REMARKS
INSP00921,2025-09-23,SCH0037,1,1,1,0,1,ANTHONY SANGHA,NO REMARKS
INSP01842,2026-03-12,SCH0371,1,1,1,1,0,FORUM DUGAR,GOOD CONDITION
INSP01891,2026-11-01,SCH0184,,1,1,1,1,OM CHAUDHURI,NO REMARKS
INSP00538,2026-03-18,SCH0343,1,1,0,0,1,RUSHIL RAJAGOPAL,GOOD CONDITION
INSP01706,2025-10-06,SCH0593,0,0,1,1,1,NIRJA DUGAR,NO REMARKS
INSP00696,2025-06-27,SCH0441,0,1,1,1,1,KRISHNA KALE,AVERAGE
INSP00246,2026-03-10,SCH0196,1,0,1,1,1,GEORGE KADAKIA,NO REMARKS
INSP00785,2026-03-02,SCH0276,1,1,1,1,0,EKALINGA CHAUHAN,TOILETS LOCKED
INSP01410,2025-09-19,SCH0076,1,1,1,0,0,XITI NAIK,AVERAGE
INSP02538,2025-08-04,SCH0308,1,1,1,1,1,YASTI DHAWAN,GOOD CONDITION
INSP00155,2025-12-05,SCH0096,1,1,1,0,,VINCENT TOOR,NO REMARKS
INSP01687,2025-06-18,SCH0444,0,1,0,1,0,LAJITA SANDAL,GOOD CONDITION
INSP00626,2025-09-09,SCH0456,1,0,1,1,1,JHALAK KIBE,TOILETS LOCKED
INSP02734,2025-11-14,SCH0320,1,1,,0,,THEODORE SARKAR,NO REMARKS
INSP02547,2025-09-25,SCH0331,1,1,1,0,0,ANJALI HANDA,TOILETS LOCKED
INSP01347,2025-09-29,SCH0505,1,1,1,0,1,JACK DUTT,NEEDS REPAIR
INSP00570,2026-03-13,SCH0043,1,0,1,1,,YADAVI KRISHNAMURTHY,AVERAGE
INSP02725,2026-03-23,SCH0281,1,1,1,1,1,,NEEDS REPAIR
INSP01759,2025-10-05,SCH0416,0,1,1,1,1,,GOOD CONDITION
INSP01817,2025-06-23,SCH0368,1,1,1,1,0,DAKSH NARASIMHAN,TOILETS LOCKED
INSP02066,2025-10-16,SCH0151,0,0,1,0,1,TRIYA BEDI,GOOD CONDITION
INSP00128,2025-05-27,SCH0312,1,0,1,0,1,YASHASVI MANDA,AVERAGE
INSP01992,2025-09-06,SCH0382,1,1,1,1,0,INDALI GANDHI,NO REMARKS
INSP02007,2025-12-20,SCH0217,1,1,1,,1,DARIKA ATWAL,TOILETS LOCKED
INSP00981,2026-01-26,SCH0476,1,1,1,1,1,,GOOD CONDITION
INSP01771,2025-08-11,SCH0085,1,,,1,0,AZAAN RAMANATHAN,TOILETS LOCKED
INSP00191,2026-03-09,SCH0213,1,1,1,,0,MAANAV PAI,TOILETS LOCKED
INSP01140,2025-07-08,SCH0159,0,1,1,1,,THEODORE KRISHNAN,NEEDS REPAIR
INSP00993,2025-10-29,SCH0165,0,0,1,0,0,RIA SANDHU,NO REMARKS
INSP00700,2026-08-01,SCH0596,1,1,1,1,1,HIRAL ISSAC,GOOD CONDITION
INSP00607,2025-06-07,SCH0321,1,1,1,0,0,CHANDRAN BALAY,GOOD CONDITION
INSP00181,2025-05-02,SCH0560,1,1,1,1,0,CHAMELI KADAKIA,NO REMARKS
INSP00302,2025-12-24,SCH0187,0,1,1,0,1,GIRIK KUMER,TOILETS LOCKED
INSP02545,2025-09-11,SCH0290,0,1,1,1,0,,NO REMARKS
INSP02918,2026-07-01,SCH0132,1,1,1,,1,OMKAAR MODY,TOILETS LOCKED
INSP01061,2026-01-21,SCH0078,1,1,1,1,0,VYANJANA GERA,AVERAGE
INSP02962,2025-07-13,SCH0082,1,1,0,1,0,,NO REMARKS
INSP00290,2025-12-28,SCH0416,,1,,1,1,WARJAS VALA,NO REMARKS
INSP02566,2025-10-27,SCH0535,1,1,0,1,1,SAI RATTI,TOILETS LOCKED
INSP01070,2025-05-19,SCH0265,0,1,0,1,1,HEMAL PADMANABHAN,NO REMARKS
INSP02525,2026-10-02,SCH0124,1,1,1,0,0,,NEEDS REPAIR
INSP02206,2025-07-08,SCH0541,0,0,1,0,1,AMRUTA SANKARAN,TOILETS LOCKED
INSP01244,2026-03-16,SCH0382,0,1,1,1,,JANANI ARORA,GOOD CONDITION
INSP00017,2025-07-13,SCH0453,1,1,1,,1,AADHYA BAJWA,NO REMARKS
INSP00928,2026-07-03,SCH0085,0,1,1,,1,YASHODA HALDER,NO REMARKS
INSP00547,2025-12-06,SCH0279,,1,1,1,1,GAGAN SHANKAR,GOOD CONDITION
INSP00659,2026-04-01,SCH0286,0,1,1,0,1,,GOOD CONDITION
INSP02844,2026-02-26,SCH0022,0,1,1,0,0,JAIRAJ BORA,AVERAGE
INSP02876,2025-09-04,SCH0195,1,,,1,0,QUSHI BAL,NO REMARKS
INSP01505,2025-05-09,SCH0430,1,1,1,1,1,ZAYAN BHAVSAR,NO REMARKS
INSP00960,2025-07-14,SCH0185,1,1,1,0,,TEERTH GOLE,NEEDS REPAIR
INSP02332,2025-12-24,SCH0287,1,1,1,0,1,,NO REMARKS
INSP00798,2026-01-14,SCH0593,1,1,1,0,1,HARINAKSHI MODI,TOILETS LOCKED
INSP00226,2025-08-08,SCH0064,1,0,0,1,0,,TOILETS LOCKED
INSP02075,2025-04-16,SCH0567,0,1,1,0,0,,GOOD CONDITION
INSP01800,2025-08-13,SCH0404,1,1,1,1,1,LAVANYA VARTY,NO REMARKS
INSP02486,2025-08-20,SCH0425,1,0,1,0,0,AYAAN SABHARWAL,AVERAGE
INSP01642,2025-11-26,SCH0239,1,1,1,,1,VASUDHA JAYARAMAN,AVERAGE
INSP02278,2025-12-22,SCH0502,,1,1,1,0,,NEEDS REPAIR
INSP02086,2025-11-10,SCH0161,1,1,1,1,0,FARIQ SEKHON,AVERAGE
INSP01694,2026-03-02,SCH0220,0,0,1,,0,EKANSH NAIK,GOOD CONDITION
INSP02798,2025-09-12,SCH0037,1,1,1,1,0,SAMAKSH MUNSHI,NO REMARKS
INSP01046,2026-03-04,SCH0052,1,1,0,1,0,KALPIT GANDHI,AVERAGE
INSP00470,2025-05-08,SCH0462,1,1,0,1,0,ALKA SULE,GOOD CONDITION
INSP00955,2025-12-12,SCH0116,0,1,1,0,1,ATI BEHL,NO REMARKS
INSP02175,2025-11-01,SCH0020,1,1,1,0,1,TRIYA SIBAL,NO REMARKS
INSP02736,2025-09-11,SCH0228,1,1,1,0,0,AVNI GREWAL,NO REMARKS
INSP00640,2025-10-17,SCH0424,1,1,1,1,0,QABIL BALASUBRAMANIAN,GOOD CONDITION
INSP02921,2025-10-26,SCH0287,1,0,,0,,GOPAL SIBAL,AVERAGE
INSP01219,2025-01-11,SCH0302,1,1,1,1,0,SACHI RAJU,TOILETS LOCKED
INSP01159,2026-02-16,SCH0338,1,,1,0,1,NAVEEN SABHARWAL,AVERAGE
INSP01416,2025-05-01,SCH0252,1,1,1,1,0,,NO REMARKS
INSP02853,2025-06-13,SCH0544,1,1,1,1,1,ZEHAAN MORE,TOILETS LOCKED
INSP01528,2025-11-22,SCH0047,0,1,1,1,1,MEGHA SAINI,NO REMARKS
INSP01196,2025-07-27,SCH0553,,1,0,0,1,GAURIKA NARASIMHAN,AVERAGE
INSP01301,2025-09-24,SCH0118,1,1,1,1,1,,NEEDS REPAIR
INSP02580,2025-07-01,SCH0546,1,,1,1,1,AYUSHMAN SAHOTA,NO REMARKS
INSP01604,2025-08-12,SCH0477,1,1,0,1,0,IKBAL GUHA,TOILETS LOCKED
INSP00161,2026-03-14,SCH0060,0,0,1,1,1,ADVAITH KAPUR,TOILETS LOCKED
INSP01705,2025-06-04,SCH0380,1,1,0,0,1,,NO REMARKS
INSP00957,2025-08-27,SCH0319,0,1,1,1,1,ISHA PATEL,NEEDS REPAIR
INSP01002,2025-10-27,SCH0208,1,1,1,1,,HARSH JANI,TOILETS LOCKED
INSP00878,2025-07-20,SCH0534,1,1,0,1,0,BHAVANI SODHI,NO REMARKS
INSP01920,2025-04-04,SCH0293,1,1,1,1,0,VEDA SINGH,AVERAGE
INSP01885,2026-12-03,SCH0199,0,1,1,,0,OM DEWAN,TOILETS LOCKED
INSP02201,2025-08-24,SCH0059,1,1,1,0,0,FREDERICK KOHLI,NO REMARKS
INSP00099,2026-03-06,SCH0123,1,1,1,1,0,CHANDRAN SAVANT,AVERAGE
INSP02970,2025-10-23,SCH0522,1,1,1,0,0,AMRUTA HARI,GOOD CONDITION
INSP02558,2025-10-21,SCH0111,,1,0,1,0,,TOILETS LOCKED
INSP00254,2025-02-09,SCH0406,1,1,1,1,0,JONATHAN PILLAI,NO REMARKS
INSP00104,2025-07-17,SCH0205,1,1,1,,1,ADVAITH BHAVSAR,NO REMARKS
INSP01446,2026-03-25,SCH0539,1,1,1,1,,HARSH MALL,GOOD CONDITION
INSP01444,2025-04-22,SCH0521,1,1,1,0,0,NAKUL SAXENA,NO REMARKS
INSP01649,2025-11-14,SCH0082,1,1,1,0,0,ANYA SANKARAN,TOILETS LOCKED
INSP00587,2025-05-05,SCH0268,1,1,1,1,0,JAGAT PATLA,GOOD CONDITION
INSP00628,2025-06-30,SCH0081,1,1,1,1,0,,AVERAGE
INSP01697,2025-07-27,SCH0449,1,1,0,1,1,ANSH ROUT,NO REMARKS
INSP02102,2026-03-03,SCH0422,1,1,1,0,0,AMRUTA PATEL,NEEDS REPAIR
INSP02200,2025-10-28,SCH0476,1,,1,1,1,NIDRA RADHAKRISHNAN,AVERAGE
INSP00404,2025-07-22,SCH0015,1,1,1,0,1,RAYAAN GILL,GOOD CONDITION
INSP01155,2025-10-03,SCH0458,1,1,0,0,0,AASHI BAJAJ,NO REMARKS
INSP02256,2025-05-23,SCH0597,1,,1,0,1,,NO REMARKS
INSP02864,2025-11-10,SCH0473,1,1,1,0,0,ZEHAAN KRISHNAN,TOILETS LOCKED
INSP01683,2026-02-20,SCH0152,,1,0,1,1,DANIEL BALAY,AVERAGE
INSP02057,2025-11-29,SCH0369,1,1,1,1,0,BALJIWAN SAXENA,GOOD CONDITION
INSP02987,2025-06-24,SCH0131,,1,1,0,1,KEVIN GADE,NEEDS REPAIR
INSP00453,2025-10-07,SCH0026,,1,1,1,0,BISHAKHA NAGAR,NO REMARKS
INSP02302,2026-02-15,SCH0536,1,0,1,1,1,AMARA MAHAL,NO REMARKS
INSP01328,2025-04-18,SCH0081,1,,1,0,0,DAYITA MENON,TOILETS LOCKED
INSP02050,2026-01-07,SCH0280,1,1,1,1,0,AASHI PRASHAD,TOILETS LOCKED
INSP00881,2025-05-17,SCH0184,1,1,0,1,0,NANDINI TELLA,AVERAGE
INSP00843,2026-02-10,SCH0229,0,,1,1,0,VAISHNAVI SALVI,NO REMARKS
INSP00624,2025-01-09,SCH0256,0,0,,0,1,DARSH DATTA,AVERAGE
INSP02394,2025-08-27,SCH0377,1,1,0,0,0,LABAN LUTHRA,NO REMARKS
INSP02914,2025-07-09,SCH0543,1,1,1,1,1,UNNI VARMA,NEEDS REPAIR
INSP01788,2025-11-12,SCH0495,0,1,1,1,1,KAI SANKAR,NO REMARKS
INSP00263,2025-10-18,SCH0444,,1,1,0,0,KEYA RANDHAWA,NEEDS REPAIR
INSP01635,2025-12-15,SCH0393,1,0,,1,0,VASUDHA VENKATESH,AVERAGE
INSP01439,2025-11-29,SCH0577,1,1,1,1,1,EKIYA NAYAK,NO REMARKS
INSP02199,2025-08-13,SCH0383,1,1,1,1,1,ORINDER DUTTA,AVERAGE
INSP01970,2025-08-08,SCH0164,,1,1,0,0,PAVANI GOLA,AVERAGE
INSP02521,2025-12-09,SCH0443,1,1,1,0,1,,GOOD CONDITION
INSP01803,2026-02-22,SCH0314,1,1,1,1,1,TRIVENI GOEL,NEEDS REPAIR
INSP00641,2025-07-04,SCH0079,1,1,1,,1,DEVIKA KUMAR,NO REMARKS
INSP02386,2025-12-31,SCH0357,1,0,1,1,0,,NO REMARKS
INSP02599,2026-02-20,SCH0191,,1,,1,0,,NO REMARKS
INSP02973,2026-03-03,SCH0028,1,1,1,1,0,FAQID PARMER,NEEDS REPAIR
INSP01960,2026-02-28,SCH0240,1,0,1,0,1,,GOOD CONDITION
INSP00489,2026-02-19,SCH0195,1,1,1,1,0,KAVYA GADE,GOOD CONDITION
INSP01844,2025-12-21,SCH0048,1,,1,,1,HARINAKSHI GOLE,AVERAGE
INSP01735,2025-06-19,SCH0107,1,1,1,1,1,ESHANA BHATIA,NEEDS REPAIR
INSP00147,2025-07-09,SCH0201,1,1,1,1,1,TEJAS HORA,AVERAGE
INSP01535,2025-09-06,SCH0247,1,1,1,0,,YUTIKA DUGAL,TOILETS LOCKED
INSP01987,2025-05-12,SCH0274,1,1,1,0,0,JAI SARKAR,NEEDS REPAIR
INSP01370,2026-01-31,SCH0165,0,0,1,1,1,MANAN RAVEL,NO REMARKS
INSP02451,2025-07-11,SCH0371,1,0,0,0,0,MAANAS PATLA,NO REMARKS
INSP01831,2025-12-10,SCH0181,,1,1,1,0,VRINDA COMAR,GOOD CONDITION
INSP02812,2025-11-14,SCH0371,0,,1,0,1,,NO REMARKS
INSP00660,2025-09-01,SCH0055,1,0,0,1,0,RANBIR MITRA,NO REMARKS
INSP01795,2025-04-23,SCH0197,1,1,0,1,1,JACOB GABA,GOOD CONDITION
INSP02512,2025-04-03,SCH0096,0,1,0,1,1,,AVERAGE
INSP00187,2025-10-22,SCH0527,1,1,1,1,1,GANGA MURTY,NO REMARKS
INSP01148,2025-09-06,SCH0363,1,1,1,1,1,DARIKA SARNA,GOOD CONDITION
INSP00609,2025-12-05,SCH0593,0,1,1,1,1,FALAK KAMDAR,NO REMARKS
INSP02192,2026-02-27,SCH0231,1,1,1,0,0,,NO REMARKS
INSP02800,2025-05-20,SCH0019,1,1,1,0,1,RAJATA SALVI,GOOD CONDITION
INSP01931,2025-07-23,SCH0045,,1,1,1,0,VEER NAIK,NO REMARKS
INSP00198,2025-12-27,SCH0403,1,0,1,1,1,GAURIKA KAUR,NEEDS REPAIR
INSP02328,2026-03-27,SCH0161,1,1,1,1,1,CHARVI PARMER,NEEDS REPAIR
INSP00294,2026-03-18,SCH0064,1,0,1,,0,MICHAEL BADAMI,NO REMARKS
INSP00767,2025-08-23,SCH0248,1,1,1,1,0,DEVANSH GANESH,AVERAGE
INSP00401,2025-07-14,SCH0040,1,1,0,1,1,GUNBIR SEKHON,AVERAGE
INSP00123,2025-09-11,SCH0312,1,1,1,,0,PAHAL PARMAR,NO REMARKS
INSP00203,2025-07-18,SCH0274,0,1,1,0,0,AADHYA SARNA,GOOD CONDITION
INSP00836,2026-02-13,SCH0504,1,1,1,1,0,BRINDA JOSHI,GOOD CONDITION
INSP02295,2025-09-05,SCH0446,0,1,1,,0,YOCHANA MAHAL,NO REMARKS
INSP01440,2025-11-12,SCH0352,0,1,1,1,1,DAMINI COMAR,GOOD CONDITION
INSP01734,2025-06-27,SCH0372,1,0,1,1,1,CHRISTOPHER SHARAF,NO REMARKS
INSP01696,2025-10-11,SCH0578,1,,,1,,PAVANI VYAS,TOILETS LOCKED
INSP02749,2025-10-18,SCH0209,1,,1,1,1,DEVANSH OAK,TOILETS LOCKED
INSP01708,2025-04-16,SCH0037,1,0,0,0,1,AMOL KEER,AVERAGE
INSP00773,2025-09-09,SCH0413,1,1,1,0,1,VIDHI KARPE,TOILETS LOCKED
INSP01154,2025-09-12,SCH0503,0,1,1,1,0,VINCENT MODI,TOILETS LOCKED
INSP01662,2025-09-13,SCH0219,0,0,1,1,1,UPMA MAMMEN,GOOD CONDITION
INSP02433,2025-08-15,SCH0237,0,1,1,1,1,HARINI DHAR,NO REMARKS
INSP01760,2025-02-09,SCH0413,1,1,1,1,,CHAAYA GARG,AVERAGE
INSP00855,2026-01-26,SCH0431,1,1,1,1,1,SANYA GANESAN,AVERAGE
INSP01590,2025-12-23,SCH0340,1,1,1,1,1,HARDIK MISTRY,GOOD CONDITION
INSP02268,2025-09-11,SCH0542,1,1,1,0,0,NITESH BHAVSAR,NO REMARKS
INSP00642,2025-07-11,SCH0387,1,1,1,1,1,KAMYA SAHOTA,AVERAGE
INSP00002,2026-02-26,SCH0529,1,1,0,0,1,CHARITA ROUT,TOILETS LOCKED
INSP02161,2025-04-21,SCH0299,1,0,0,1,0,ISHA RATTAN,GOOD CONDITION
INSP00699,2025-07-09,SCH0148,1,1,1,1,1,MITALI KAKAR,AVERAGE
INSP01637,2025-07-04,SCH0445,1,1,0,,0,CHANDANI BEDI,NO REMARKS
INSP01292,2026-03-14,SCH0203,,0,1,1,0,XAVIER BANERJEE,TOILETS LOCKED
INSP02999,2025-12-07,SCH0514,0,1,0,1,0,HARITA DEEP,NEEDS REPAIR
INSP02490,2025-10-06,SCH0527,1,1,0,1,0,YATIN NAYAK,NO REMARKS
INSP01521,2025-07-02,SCH0515,0,1,0,,0,DALAJA COMAR,NEEDS REPAIR
INSP01854,2026-01-31,SCH0201,1,1,0,1,1,YASTI SAVANT,TOILETS LOCKED
INSP01137,2025-11-05,SCH0358,1,1,1,1,1,,TOILETS LOCKED
INSP00394,2025-10-05,SCH0114,1,1,1,1,1,DHRUV JAIN,NEEDS REPAIR
INSP01632,2025-07-31,SCH0269,0,1,1,0,0,BAGHYAWATI DASH,NO REMARKS
INSP01999,2025-10-11,SCH0558,1,1,0,1,0,OSCAR BIR,NEEDS REPAIR
INSP00664,2025-09-10,SCH0235,1,0,1,1,0,,NO REMARKS
INSP00684,2025-08-24,SCH0586,1,1,1,1,1,EDHITHA PALLA,AVERAGE
INSP01258,2025-05-05,SCH0388,1,1,1,0,1,CHANDANI COMAR,NO REMARKS
INSP00318,2025-08-21,SCH0387,1,1,1,1,0,TRIVENI WALLA,NEEDS REPAIR
INSP00649,2025-12-10,SCH0223,1,1,1,1,,KAMALA PARIKH,NEEDS REPAIR
INSP01435,2025-05-05,SCH0545,1,1,1,1,,HARISH SHROFF,AVERAGE
INSP01480,2025-10-16,SCH0004,0,1,1,1,1,MEGHANA SAHOTA,NO REMARKS
INSP00710,2025-12-13,SCH0336,1,1,1,1,1,CHANAKYA NAYAK,GOOD CONDITION
INSP01283,2025-07-12,SCH0021,0,1,0,1,0,,GOOD CONDITION
INSP01769,2025-07-13,SCH0186,1,1,1,0,,YAUVANI GULATI,NEEDS REPAIR
INSP00973,2026-03-22,SCH0534,0,1,1,1,1,DIPTA LAD,TOILETS LOCKED
INSP02676,2025-05-11,SCH0385,1,0,0,,,THOMAS MUNSHI,GOOD CONDITION
INSP02681,2025-10-19,SCH0557,1,1,1,1,,QASIM DUGAR,GOOD CONDITION
INSP01307,2025-10-12,SCH0534,0,1,0,1,,GAURI CHAUDHARI,TOILETS LOCKED
INSP01401,2025-06-18,SCH0519,1,0,1,0,1,LIAM SANDHU,AVERAGE
INSP01409,2025-08-07,SCH0110,1,1,1,1,1,PAHAL PILLAY,AVERAGE
INSP02238,2025-07-12,SCH0140,1,1,1,1,0,KAMYA TRIPATHI,TOILETS LOCKED
INSP01497,2025-07-31,SCH0535,0,,1,0,1,CHAAYA LALLA,AVERAGE
INSP02039,2025-12-27,SCH0024,1,1,0,1,1,LUKE MANN,GOOD CONDITION
INSP01530,2025-06-05,SCH0182,0,1,0,1,1,JANYA SWAMINATHAN,NO REMARKS
INSP01664,2025-11-30,SCH0076,0,1,1,0,1,,GOOD CONDITION
INSP01355,2026-02-28,SCH0254,,1,0,1,,ABHIMANYU GERA,GOOD CONDITION
INSP01583,2025-12-01,SCH0590,1,0,1,0,0,GUNEET PAI,AVERAGE
INSP00322,2025-08-25,SCH0408,1,0,1,0,1,HARRISON SHARAF,TOILETS LOCKED
INSP01644,2026-08-01,SCH0229,1,1,1,1,0,EKAPAD BUTALA,AVERAGE
INSP01052,2025-02-08,SCH0263,1,1,1,0,,AVI BORRA,GOOD CONDITION
INSP00796,2026-03-25,SCH0552,1,1,1,,1,HARITA PRABHU,GOOD CONDITION
INSP02694,2026-02-19,SCH0590,1,0,1,1,0,,NEEDS REPAIR
INSP01598,2025-05-01,SCH0028,1,1,,1,1,TANVEER DOCTOR,GOOD CONDITION
INSP02605,2025-08-31,SCH0052,0,1,0,1,0,ZASHIL KHURANA,TOILETS LOCKED
INSP02730,2026-03-17,SCH0524,0,1,0,1,0,ISHANVI GOKHALE,NO REMARKS
INSP02626,2025-06-18,SCH0050,1,1,0,0,0,,NO REMARKS
INSP01820,2025-07-01,SCH0195,1,0,0,0,0,EKIYA GOLLA,GOOD CONDITION
